Año,Mes,Departamento,Producto General,Descripcion Partida 4 Digitos,Partida,Descripcion Partida10 Digitos,Exportaciones en valor (Miles USD FOB),Exportaciones en volumen (toneladas)
2022,Septiembre,Antioquia,Otras especias,"0910-Jenjibre, azafrán, cúrcuma, tomillo, hojas de laurel, ""curry"" y demás especias.",910999000,Las demás especias.,139,29
2022,Septiembre,Antioquia,Otros vegetales para el consumo humano,"1212-Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas.",1212991000,"Estevia (stevia) (Stevia rebaudiana) frescas, refrigeradas, congeladas o secas, incluso pulverizadas",5,0
2022,Septiembre,Antioquia,Paja y cascabillo,"1213-Paja y cascabillo de cereales, en bruto, incluso picados, molidos, prensados o en ""pellets"".",1213000000,"Paja y cascabillo de cereales, en bruto, incluso picados, molidos, prensados o en ""pellets"".",0,0
2022,Septiembre,Antioquia,Panela,"1701-Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",1701130000,AZUCAR DE CAÑA MENCIONADO EN LA NOTA 2 DE SUBPARTIDA DEL CAPÍTULO 17,36,24
2022,Septiembre,Antioquia,Papas,0701-Papas (patatas) frescas o refrigeradas.,701900000,"Las demás papas (patatas), frescas o refrigeradas.",9,6
2022,Septiembre,Antioquia,Papas,"0710-Hortalizas ( incluso silvestres) aunque estén cocidas en agua o vapor, congeladas.",710100000,"Papas (patatas) aunque estén cocidas en agua o vapor, congeladas.",33,11
2022,Septiembre,Antioquia,Papas,"2005-Las demás hortalizas, preparadas o  conservadas (excepto en vinagre o en acido acético).",2005200000,"Papas (patatas), preparadas o conservadas (excepto en vinagre o en ácido acético), sin congelar.",76,9
2022,Septiembre,Antioquia,Papayas,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008992000,"Papayas preparadas o conservadas de otra forma, incluso con adición de azúcar u  otro edulcorante o alcohol.",12,5
2022,Septiembre,Antioquia,Pastas,"1902-Pastas alimenticias, incluso cocidas o rellenas (de carne u otras sustancias).",1902190000,"Las demás pastas alimenticias sin cocer, rellenar ni preparar de otra forma.",17,14
2022,Septiembre,Antioquia,Pastas,"1902-Pastas alimenticias, incluso cocidas o rellenas (de carne u otras sustancias) o preparadas.",1902300000,Las demás pastas alimenticias.,2,0
2022,Septiembre,Antioquia,Pescado fresco o refrigerado,"0304-Filetes y demás carne de pescado (incluso picada), frescos, refrigerados o congelados.",304420000,"FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",151,18
2022,Septiembre,Antioquia,Pescado fresco o refrigerado,"0304-Filetes y demás carne de pescado (incluso picada), frescos, refrigerados o congelados.",304820000,"FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",179,18
2022,Septiembre,Antioquia,Piñas,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804300000,"Piñas tropicales (ananas), frescas o secas.",76,145
2022,Septiembre,Antioquia,Piñas,"2007-Confituras, jaleas y mermeladas, purés y pastas de frutas y otros frutos, obtenidos por cocción.",2007991100,"Compotas, jaleas y mermeladas de piñas tropicales (ananas), obtenidas por cocción, incluso con adición de azúcar u otro edulcorante.",0,0
2022,Septiembre,Antioquia,Piñas,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008201000,"Piñas tropicales (ananas), en agua con adición de azúcar u otro edulcorante, incluido el jarabe, preparadas o conservadas de otro modo.",86,38
2022,Septiembre,Antioquia,Piñas,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008209000,Las demás piñas tropicales (ananas) preparadas o conservadas de otro modo.,7,4
2022,Septiembre,Antioquia,Pitahayas,"0810-Las demás u otros frutos, frescos.",810904000,Pitahayas frescas.,17,3
2022,Septiembre,Antioquia,Plantas aromáticas y medicinales,"1211-Plantas, partes de plantas, semillas y frutos de las especies utilizadas especialmente en perfumes.",1211903000,"Orégano (origanum vulgare) fresco o seco, incluso cortado, quebrantado o pulverizado.",24,5
2022,Septiembre,Antioquia,Plantas aromáticas y medicinales,"1211-Plantas, partes de plantas, semillas y frutos de las especies utilizadas especialmente en perfumes.",1211909000,"Las demás plantas y partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfumería, en medicina o como insecticidas, parasiticidas o similares, frescos o secos, incluso cortados, quebrantados o pulverizados.",587,118
2022,Septiembre,Antioquia,Plantas vivas,"0602-Las demás plantas vivas (incluidas sus raíces), esquejes e injertos, blanco de setas.",602901000,"Orquídeas, incluidos sus esquejes enraizados",7,0
2022,Septiembre,Antioquia,Plantas vivas,"0602-Las demás plantas vivas (incluidas sus raíces), esquejes e injertos, blanco de setas.",602909000,Las demás plantas vivas (incluidas sus raíces); micelios,40,3
2022,Septiembre,Antioquia,Polvos de levantar preparados,2102-Levaduras (vivas o muertas); los demás microorganismos monocelulares muertos.,2102300000,Preparaciones en polvo para hornear.,20,12
2022,Septiembre,Antioquia,Por definir (fuente DANE),"2202-Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro dulcorante..",2202990000,Las demas bebidas no alcoholicas excepto los jugos de la partida 20.09,429,347
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,"1901-Extracto de malta; preparaciones alimenticias de harina, sémola, almidón, fécula.",1901909000,Las demás preparaciones alimenticias de la partida 19.01 no expresadas ni comprendidas en otras partidas.,19,17
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106102000,Sustancias proteicas texturadas no expresadas ni emporendidas en otra parte.,2,1
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106901000,"Polvos para la preparación de budines, cremas, helados, postres, gelatinas y similares.",64,10
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106902100,"Preparaciones compuestas cuyo grado alcohólico volumétrico sea inferior o igual al 0,5 % vol., para la elaboración de bebidas, presentadas en envases acondicionados para la venta al por menor.",29,9
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106902900,"Las demás preparaciones compuestas cuyo grado alcohólico volumétrico sea inferior o igual al 0,5 % vol., para la elaboración de bebidas.",45,9
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106903000,Hidrolizados de proteínas.,3,1
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106904000,Autolizados de levaduras.,1,0
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106905000,Mejoradores de panificación.,34,8
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907100,"Complementos alimenticios, que contengan exclusivamente mezclas o extractos de plantas, partes de plantas, semillas o frutos.",11,1
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907200,"Complementos alimenticios, que contengan exclusivamente mezclas o extractos de plantas, partes de plantas, semillas o frutos, con vitaminas, minerales u otras sustancias.",22,2
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907300,"Complementos alimenticios, que contengan exclusivamente mezclas de vitaminas y minerales.",19,1
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907400,"Complementos alimenticios, que contengan exclusivamente mezclas vitaminas.",3,0
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907900,Los demás complementos alimenticios.,9,0
2022,Septiembre,Antioquia,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106909000,Las demás preparaciones alimenticias no expresadas ni comprendidas en otra parte.,1026,243
2022,Septiembre,Antioquia,Preparaciones utilizadas para la alimentación de los animales.,2309-Preparaciones del tipo de las utilizadas para la alimentación de los animales.,2309109000,"Los demás alimentos para perros o gatos, acondicionados para la venta al por menor.",72,63
2022,Septiembre,Antioquia,Preparaciones utilizadas para la alimentación de los animales.,2309-Preparaciones del tipo de las utilizadas para la alimentación de los animales.,2309902000,Premezclas para la alimentación de los animales.,654,372
2022,Septiembre,Antioquia,Preparaciones utilizadas para la alimentación de los animales.,2309-Preparaciones del tipo de las utilizadas para la alimentación de los animales.,2309909000,Las demás preparaciones del tipo de las utilizadas para la alimentación de los animales.,403,448
2022,Septiembre,Antioquia,Productos a base de cereales,1904-Productos a base de cereales obtenidos por inflado o tostado (por ejemplo: hojuelas.,1904100000,"Productos a base de cereales, obtenidos por inflado o tostado.",91,17
2022,Septiembre,Antioquia,Productos a base de cereales,1904-Productos a base de cereales obtenidos por inflado o tostado (por ejemplo: hojuelas.,1904900000,"Los demás cereales (excepto el maíz) en grano, precocidos o preparados de otra forma.",11,3
2022,Septiembre,Antioquia,Productos de origen animal,"0510-Ambar gris, castóreo, algalia y almizcle; cantáridas; bilis, incluso desecada, glándulas y demás.",510001000,"Bilis, incluso desecada; gándulas y demás sustancias de origen animal, utilizadas para la preparación de productos farmacéuticos.",523,0
2022,Septiembre,Antioquia,Productos de origen animal,"0510-Ambar gris, castóreo, algalia y almizcle; cantáridas; bilis, incluso desecada, glándulas y demás.",510009000,"Ambar gris, castoreo, algalia y almizcle; cantaridas; frescas, refrigeradas, congeladas o conservadas provisionalmente de otra forma.",184,16
2022,Septiembre,Antioquia,Productos de origen animal,0511-Productos de origen animal no expresados ni comprendidos en otra parte; animales muertos.,511100000,Semen de bovino.,36,0
2022,Septiembre,Antioquia,Productos de origen animal,0511-Productos de origen animal no expresados ni comprendidos en otra parte; animales muertos.,511999090,"Los demás productos de origen animal no expresados ni comprendidos en otras partidas; animales muertos del capítulo 1, impropios para la alimentación humana.",320,21
2022,Septiembre,Antioquia,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905100000,"Pan crujiente llamado ""knackebrot"".",6,1
2022,Septiembre,Antioquia,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905310000,Galletas dulces (con adición de edulcorante).,2715,895
2022,Septiembre,Antioquia,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905320000,"Barquillos y obleas, incluso rellenos (""gaufrettes"", ""wafers"" ) y ""waffles"" (""gaufres"").",118,30
2022,Septiembre,Antioquia,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905400000,Pan tostado y productos similares tostados.,4,1
2022,Septiembre,Antioquia,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905901000,Galletas saladas o aromatizadas incluso con adición de cacao.,4302,1497
2022,Septiembre,Antioquia,"Productos de panadería, pastelería y galletería","1905-Productos de panadería, pastelería o galletería, incluso con adición de cacao; hostias, sellos.",1905909000,"Los demás productos de panadería pasteleria o galletería incluso con cacao. Hostias, sellos vacíos del tipo de los usados para medicamentos, obleas para sellar, pastas secas de harina, almidón o fécula, en hojas y productos similares.",516,179
2022,Septiembre,Antioquia,Queso,0406-Quesos y requesón.,406100000,"Queso fresco (sin madurar), incluido el de lactosuero y requesón.",144,30
2022,Septiembre,Antioquia,Raíces y tubérculos,"0714-Raíces de yuca (mandioca), arruruz o salep, aguaturmas (patacas), camarotes (baratas, boniatos).",714909000,"Las demás raíces de arruruz o salep, aguaturmas (patacas), y raíces y tubérculos similares ricos en fécula o inulina, frescas, refrigeradas, congeladas o secas, incluso troceadas o en ""pellets""; médula de sagu.",4,1
2022,Septiembre,Antioquia,Ron,2208-Alcohol etilico sin desnaturalizar con grado alcohólico volumétrico inferior al 80% vol.,2208400000,"Ron y demás aguardientes procedentes de la destilación, previa fermentación, de productos de la caña de azúcar.",283,75
2022,Septiembre,Antioquia,Salsa de mayonesa,"2103-Preparaciones para salsas y salsas preparadas; condimentos y sazonadores, compuestos.",2103901000,Salsa  mayonesa.,3,2
2022,Septiembre,Antioquia,Salsa de soya,"2103-Preparaciones para salsas y salsas preparadas; condimentos y sazonadores, compuestos.",2103100000,Salsa de soja (soya).,0,0
2022,Septiembre,Antioquia,Salsa de tomate,"2103-Preparaciones para salsas y salsas preparadas; condimentos y sazonadores, compuestos.",2103200000,"""Ketchup"" y demás salsas de tomate preparada.",24,6
2022,Septiembre,Antioquia,"Sopas, caldos","2104-Preparaciones para sopas, potajes o caldos, sopas, potajes o caldos preparados.",2104101000,"Preparaciones para sopas, potajes o caldos.",16,3
2022,Septiembre,Antioquia,Sueros,"0403-Suero de mantequilla(de manteca), leche y nata (crema) cuajadas, yogur, kefir y demás leches.",403200000,"Yogur; suero de mantequilla (de manteca), leche y nata (crema) cuajadas, kéfir y demás leches y natas (cremas), fermentadas o acidificadas, incluso concentrados o con adición de azúcar u otro edulcorante, aromatizados o con frutas u otros frutos o cacao.",23,9
2022,Septiembre,Antioquia,Sueros,"0404-Lactosuero, incluso concentrado o con adición de azúcar u otro edulcolorante.",404101000,"Lactosuero aunque este modificado, incluso concentrado o con adición de azúcar u otro edulcorante, parcial o totalmente desmineralizado, no expresados ni comprendidos en otra partida.",36,25
